LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
ID523028,523028,25,1.4881203174591064,478.071,299.8809,0.0,740.0,37,20.0,1,,70.66818873668188,83.0,0.0,150.0,46429.0,43.65565899995577,0.8334035426388609,1.471670835740182
ID526228,526228,25,1.7429436445236206,460.68660000000006,292.6374,0.0,1040.0,52,20.0,1,,78.15068493150685,86.0,0.0,197.0,51345.0,58.170482234043114,0.8370385265839771,1.2242984609229082
ID515865,515865,25,0.8396316766738892,515.7372,296.9835,0.0,0.0,0,20.0,1,,37.03348554033486,36.0,0.0,108.0,24331.0,27.47313719350629,0.8026837779284568,1.200442231241023
ID520741,520741,25,1.6438324451446533,491.1093,296.9835,0.0,560.0,28,20.0,1,,74.02130898021309,83.0,0.0,180.0,48632.0,49.964769625925065,0.8880067002557579,1.3935917882738225
ID527915,527915,25,1.5282106399536133,454.89180000000005,296.9835,0.0,1160.0,58,20.0,1,,65.53120243531203,66.0,0.0,198.0,43054.0,49.814038487274864,0.823941007826906,1.1885342772671332
ID524195,524195,25,1.6575756072998047,469.3788,292.6374,0.0,880.0,44,20.0,1,,74.50380517503805,84.0,0.0,181.0,48949.0,56.741877044195235,0.8179752215613743,1.1815631556437158
ID525088,525088,25,1.5354222059249878,463.58400000000006,292.6374,0.0,940.0,47,20.0,1,,72.55403348554033,88.0,0.0,150.0,47668.0,50.47231690840563,0.8204930170022264,1.2957588606754766
ID514222,514222,25,1.1523932218551636,512.8398000000001,294.08610000000004,0.0,40.0,2,20.0,1,,51.74429223744292,56.0,0.0,145.0,33996.0,34.78446354494472,0.8422063326132981,1.3601517619832895
ID518189,518189,25,1.4349629878997803,505.59630000000004,294.08610000000004,0.0,320.0,16,20.0,1,,61.048706240487064,60.0,0.0,179.0,40109.0,46.20586954255256,0.8767208346473273,1.234442782346639
ID515628,515628,25,1.201300859451294,511.39110000000005,294.08610000000004,0.0,60.0,3,20.0,1,,53.2937595129376,54.0,0.0,143.0,35014.0,36.90640569222241,0.8560713484970888,1.3320480694242527
ID521642,521642,25,1.460456371307373,485.3145,301.3296,0.0,640.0,32,20.0,1,,69.28614916286149,77.0,0.0,150.0,45521.0,44.19710915039703,0.8242155060350345,1.4165998580939803
ID516776,516776,25,1.2427979707717896,512.8398000000001,291.18870000000004,0.0,260.0,13,20.0,1,,53.945205479452056,52.0,0.0,157.0,35442.0,41.281714109432194,0.809457967648866,1.1691518696779704
ID519592,519592,25,1.4159305095672607,495.45540000000005,299.8809,0.0,460.0,23,20.0,1,,59.75190258751903,62.0,0.0,162.0,39257.0,45.11105132232157,0.8710246675526327,1.2332460318647158
ID527678,527678,25,1.5206314325332642,453.4431,296.9835,0.0,1140.0,57,20.0,1,,66.79756468797565,75.0,0.0,178.0,43886.0,49.815575670929206,0.8167856011469568,1.2056739160244139
ID522800,522800,25,1.4474148750305176,476.62230000000005,299.8809,0.0,720.0,36,20.0,1,,67.46118721461187,78.0,0.0,153.0,44322.0,42.42319567059331,0.838193198935783,1.4502189412179423
ID526000,526000,25,1.6901278495788574,463.58400000000006,291.18870000000004,0.0,1000.0,50,20.0,1,,75.41552511415524,83.0,0.0,182.0,49548.0,55.18957850606014,0.8412884564340132,1.2486961628544841
ID515388,515388,25,1.302582025527954,515.7372,285.39390000000003,0.0,140.0,7,20.0,1,,56.71080669710807,53.0,0.0,150.0,37259.0,38.78708008097547,0.8858511607074977,1.3736056832495565
ID520508,520508,25,1.4748845100402832,492.55800000000005,299.8809,0.0,520.0,26,20.0,1,,63.68188736681888,72.0,0.0,161.0,41839.0,46.34597021283518,0.9055299621624067,1.3059332716895877
ID519355,519355,25,1.4600552320480347,495.45540000000005,299.8809,0.0,440.0,22,20.0,1,,60.15525114155251,59.0,0.0,170.0,39522.0,47.65603646507235,0.8814370773176102,1.1827344235043977
ID523961,523961,25,1.5421934127807617,470.82750000000004,295.5348,0.0,820.0,41,20.0,1,,72.3972602739726,84.0,0.0,155.0,47565.0,48.01126193894783,0.8310016871001488,1.368743806409307
ID521415,521415,25,1.4215532541275024,488.2119,299.8809,0.0,620.0,31,20.0,1,,65.76712328767124,73.0,0.0,140.0,43209.0,45.59630938649779,0.7863258547467921,1.269845900513235
ID516548,516548,25,1.3050280809402466,520.0833,285.39390000000003,0.0,200.0,10,20.0,1,,54.38203957382039,53.0,0.0,144.0,35729.0,42.00571803532306,0.8597697870679697,1.197016304481606
ID522564,522564,25,1.4482831954956055,475.1736,298.4322,0.0,760.0,38,20.0,1,,65.43226788432268,73.0,0.0,157.0,42989.0,45.71050267452105,0.823270470920467,1.2926989966899618
ID527435,527435,25,1.319919466972351,453.4431,294.08610000000004,0.0,1180.0,59,20.0,1,,58.29832572298326,60.0,0.0,163.0,38302.0,43.651186810869206,0.8034955977406792,1.1900314447744187
ID517953,517953,25,1.3639342784881592,504.1476,295.5348,0.0,340.0,17,20.0,1,,58.71080669710807,59.0,0.0,184.0,38573.0,43.544395856140824,0.87643005260268,1.259507201516528
ID515150,515150,25,1.3263202905654907,512.8398000000001,288.29130000000004,0.0,100.0,5,20.0,1,,56.57838660578387,53.0,0.0,160.0,37172.0,40.340929200186416,0.8894706976466874,1.3204627108090186
ID519117,519117,25,1.4307410717010498,502.69890000000004,294.08610000000004,0.0,360.0,18,20.0,1,,60.10958904109589,60.0,0.0,179.0,39492.0,46.62797282729854,0.876946404822523,1.2046153694608193
ID525764,525764,25,1.7708607912063599,462.13530000000003,291.18870000000004,0.0,1020.0,51,20.0,1,,77.85844748858447,82.0,0.0,207.0,51153.0,57.95543172549471,0.84389948683311,1.229688380125062
ID524871,524871,25,1.5519553422927856,465.03270000000003,291.18870000000004,0.0,920.0,46,20.0,1,,71.31506849315069,84.0,0.0,157.0,46854.0,51.18625989923894,0.8312202945760486,1.2648337549358597
ID520279,520279,25,1.6175732612609863,492.55800000000005,298.4322,0.0,540.0,27,20.0,1,,69.87366818873669,77.0,0.0,174.0,45907.0,50.3965753660657,0.902772058943104,1.3156302693955741
ID523734,523734,25,1.6125613451004028,470.82750000000004,292.6374,0.0,840.0,42,20.0,1,,72.47640791476408,80.0,0.0,161.0,47617.0,51.44583174709514,0.8337709046224007,1.2810855168903315
ID516318,516318,25,1.3205498456954956,518.6346000000001,286.8426,0.0,180.0,9,20.0,1,,54.54490106544901,52.0,0.0,155.0,35836.0,42.1521077905583,0.8978706084784649,1.2243681203381358
ID527185,527185,25,1.8039021492004395,456.3405,295.5348,0.0,1120.0,56,20.0,1,,74.85388127853881,74.0,0.0,193.0,49179.0,58.67947210090394,0.8583738838105379,1.1784238502162476
ID517720,517720,25,1.360695481300354,507.045,294.08610000000004,0.0,300.0,15,20.0,1,,60.0441400304414,62.0,0.0,167.0,39449.0,43.78066381745983,0.8541263936829859,1.263575186279904
ID523494,523494,25,1.5229648351669312,472.2762,295.5348,0.0,800.0,40,20.0,1,,70.35768645357686,78.0,0.0,162.0,46225.0,46.22273328880634,0.8369655699376726,1.3870512221310158
ID518885,518885,25,1.5035744905471802,495.45540000000005,298.4322,0.0,420.0,21,20.0,1,,63.10350076103501,65.0,0.0,183.0,41459.0,47.943388903531336,0.886935972200754,1.2373422002232708
ID522337,522337,25,1.4548989534378052,479.51970000000006,304.22700000000003,0.0,680.0,34,20.0,1,,68.6027397260274,75.0,0.0,159.0,45072.0,42.99410259949749,0.8321063208795443,1.449408204019083
ID525537,525537,25,1.7121562957763672,463.58400000000006,291.18870000000004,0.0,980.0,49,20.0,1,,76.60730593607306,86.0,0.0,189.0,50331.0,54.79502665883043,0.8469546405641609,1.2822212349645243
ID521196,521196,25,1.4787168502807617,489.66060000000004,299.8809,0.0,600.0,30,20.0,1,,68.01826484018265,77.0,0.0,149.0,44688.0,45.85265673111773,0.8252711900126528,1.3414062507013953
ID524643,524643,25,1.6645987033843994,469.3788,292.6374,0.0,860.0,43,20.0,1,,74.96499238964992,85.0,0.0,180.0,49252.0,54.9303910232294,0.8312699959193153,1.2389835255992665
ID526950,526950,25,1.8254913091659546,457.78920000000005,294.08610000000004,0.0,1100.0,55,20.0,1,,77.72450532724505,79.0,0.0,182.0,51065.0,58.020275254833926,0.8680793388996165,1.2450083957680413
ID520054,520054,25,1.3604553937911987,495.45540000000005,299.8809,0.0,500.0,25,20.0,1,,60.00152207001522,68.0,0.0,142.0,39421.0,41.55133833214011,0.8910274817132833,1.3608194411647587
ID518643,518643,25,1.5156177282333374,498.35280000000006,296.9835,0.0,400.0,20,20.0,1,,62.3896499238965,62.0,0.0,184.0,40990.0,49.7000798942327,0.8873460852440257,1.1803938838107872
ID517490,517490,25,1.258189082145691,509.9424,294.08610000000004,0.0,280.0,14,20.0,1,,55.789954337899545,56.0,0.0,163.0,36654.0,41.043236677674685,0.8288222669700286,1.232066953186848
ID526462,526462,25,1.8136826753616333,462.13530000000003,291.18870000000004,0.0,1060.0,53,20.0,1,,79.35768645357686,85.0,0.0,228.0,52138.0,62.020390820811315,0.8320279560523675,1.1622252793225896
ID514928,514928,25,1.0730851888656616,514.2885,295.5348,0.0,20.0,1,20.0,1,,47.86605783866058,49.0,1.0,128.0,31448.0,33.902887968975335,0.806275490736,1.2604349342857575
ID516093,516093,25,1.1835088729858398,515.7372,289.74,0.0,240.0,12,20.0,1,,50.817351598173516,50.0,0.0,147.0,33387.0,39.450418136516745,0.8121810481259184,1.1546269219721255
ID520954,520954,25,1.5726335048675537,491.1093,298.4322,0.0,580.0,29,20.0,1,,71.96651445966515,82.0,0.0,158.0,47282.0,48.36360730089994,0.866621116029616,1.3817035421931023
ID522105,522105,25,1.4888993501663208,478.071,301.3296,0.0,700.0,35,20.0,1,,69.59969558599695,79.0,0.0,147.0,45727.0,43.60636211586975,0.838254559688107,1.455652636775664
ID523257,523257,25,1.5293887853622437,472.2762,296.9835,0.0,780.0,39,20.0,1,,70.5068493150685,78.0,0.0,170.0,46323.0,46.712441205542056,0.8266575479731821,1.3661463914449974
ID526711,526711,25,1.8676115274429321,459.2379,291.18870000000004,0.0,1080.0,54,20.0,1,,80.42770167427702,87.0,0.0,211.0,52841.0,60.50971016399254,0.8602551408076661,1.2293211244605808
ID519814,519814,26,0.8735305666923523,333.201,254.9712,0.0,480.0,24,20.0,1,,46.25266362252663,51.0,0.0,117.0,30388.0,33.367138652081415,0.5325520528615039,0.9633733025920388
ID517253,517253,26,0.854514479637146,347.68800000000005,281.0478,0.0,220.0,11,20.0,1,,43.13089802130898,44.0,0.0,84.0,28337.0,23.640690130209244,0.8257142908798469,1.6502712428297523
ID523013,523013,26,1.2645734548568726,304.22700000000003,244.83030000000002,0.0,740.0,37,20.0,1,,62.532724505327245,64.0,0.0,137.0,41084.0,34.43820788354684,0.7731677680853103,1.5835096557234798
ID526220,526220,26,1.3934625387191772,286.8426,256.41990000000004,0.0,1040.0,52,20.0,1,,66.23287671232876,77.0,0.0,170.0,43515.0,49.55505330153538,0.7399517081972131,1.1367941989227286
ID518402,518402,26,0.9100741744041443,341.89320000000004,269.45820000000003,0.0,380.0,19,20.0,1,,44.050228310502284,46.0,0.0,102.0,28941.0,29.064408669707127,0.7123773176107399,1.2610354174129796
ID514688,514688,26,0.9133353233337402,359.2776,283.9452,0.0,120.0,6,20.0,1,,42.659056316590565,46.0,0.0,88.0,28027.0,27.614496364662507,0.8534926838421162,1.4226990426432322
ID517014,517014,26,0.8867090940475464,352.0341,285.39390000000003,0.0,160.0,8,20.0,1,,41.788432267884325,45.0,0.0,94.0,27455.0,26.2978249612189,0.860927970265987,1.4702916739779954
ID515862,515862,26,0.5665608644485474,386.8029,283.9452,0.0,0.0,0,20.0,1,,27.0,28.0,0.0,64.0,17739.0,17.6924953085737,0.7765841376416283,1.3341584341297532
ID514451,514451,26,0.8608667850494385,363.62370000000004,285.39390000000003,0.0,80.0,4,20.0,1,,42.04109589041096,46.0,0.0,94.0,27621.0,26.697317920777145,0.819588151217926,1.418596754020665
ID527900,527900,26,1.5386078357696533,281.0478,237.5868,0.0,1160.0,58,20.0,1,,79.55251141552512,83.0,0.0,194.0,52266.0,50.779569637956804,0.6527682863984187,1.2374907183622814
ID521630,521630,26,1.1655511856079102,317.2653,246.27900000000002,0.0,640.0,32,20.0,1,,56.018264840182646,57.0,0.0,141.0,36804.0,35.47452239365331,0.7704174167874849,1.3743378581643548
ID520731,520731,26,1.004262924194336,325.95750000000004,249.17640000000003,0.0,560.0,28,20.0,1,,52.919330289193304,56.0,0.0,128.0,34768.0,32.98999119525497,0.6516370413997864,1.2657655877556537
ID524187,524187,26,1.4531385898590088,294.08610000000004,252.0738,0.0,880.0,44,20.0,1,,65.59512937595129,69.0,0.0,161.0,43096.0,46.84920516957947,0.7946376495177977,1.2399144599509782
ID525079,525079,26,1.2762925624847412,289.74,257.8686,0.0,940.0,47,20.0,1,,59.018264840182646,63.0,0.0,139.0,38775.0,42.198207192691605,0.7613261569935853,1.2090754383856197
ID518183,518183,26,0.9438992142677307,344.79060000000004,272.35560000000004,0.0,320.0,16,20.0,1,,46.692541856925416,48.0,0.0,109.0,30677.0,27.662322857574242,0.7390248045420228,1.4346372574751534
ID525992,525992,26,1.1995627880096436,291.18870000000004,260.766,0.0,1000.0,50,20.0,1,,58.71689497716895,67.0,0.0,141.0,38577.0,43.222963889780935,0.6976820489248455,1.116553983925186
ID516774,516774,26,0.8712521195411682,347.68800000000005,278.1504,0.0,260.0,13,20.0,1,,42.270928462709286,42.0,0.0,103.0,27772.0,25.482770803538358,0.7652285569979915,1.4381869997476986
ID522785,522785,26,1.2298097610473633,307.12440000000004,244.83030000000002,0.0,720.0,36,20.0,1,,59.55707762557078,59.0,0.0,132.0,39129.0,34.39135663155648,0.7753914166001585,1.5126586690181794
ID519584,519584,26,0.8863388299942017,336.0984,260.766,0.0,460.0,23,20.0,1,,45.24961948249619,47.0,0.0,121.0,29729.0,36.24924436564982,0.5673459629628265,0.9037099594552701
ID514218,514218,26,0.8288931846618652,375.2133,285.39390000000003,0.0,40.0,2,20.0,1,,40.599695585996955,45.0,0.0,98.0,26674.0,27.002419718219674,0.7882032070553953,1.3254746237597175
ID515625,515625,26,0.8729860782623291,369.41850000000005,285.39390000000003,0.0,60.0,3,20.0,1,,41.83257229832572,46.0,0.0,100.0,27484.0,28.034157708118904,0.8193151539184712,1.3440025861978795
ID525753,525753,26,1.192353367805481,289.74,260.766,0.0,1020.0,51,20.0,1,,59.203957382039576,67.0,0.0,144.0,38897.0,43.57630449663606,0.6968255881465708,1.115879299982942
ID520499,520499,26,0.9947831034660339,328.85490000000004,252.0738,0.0,520.0,26,20.0,1,,50.51293759512937,52.0,0.0,122.0,33187.0,33.29259009035578,0.6349475322169132,1.1784714274280326
ID527420,527420,26,1.5209852457046509,278.1504,234.6894,0.0,1180.0,59,20.0,1,,82.73211567732116,90.0,0.0,182.0,54355.0,50.2119418485893,0.6463689172333206,1.2937501542948384
ID519345,519345,26,0.8262513279914856,337.5471,263.6634,0.0,440.0,22,20.0,1,,41.981735159817354,47.0,0.0,103.0,27582.0,32.3990877247997,0.5957188549072108,0.9674812740492131
ID523952,523952,26,1.2601981163024902,295.5348,250.6251,0.0,820.0,41,20.0,1,,64.40791476407915,63.0,1.0,142.0,42316.0,34.124384181954134,0.7721742205997655,1.6448007508057736
ID524863,524863,26,1.24053156375885,289.74,254.9712,0.0,920.0,46,20.0,1,,56.24961948249619,57.0,0.0,133.0,36956.0,42.06577062819616,0.7500262985605881,1.1461795394431051
ID521405,521405,26,1.0665031671524048,318.714,246.27900000000002,0.0,620.0,31,20.0,1,,54.25266362252663,57.0,0.0,145.0,35644.0,32.7723126802579,0.732221735224388,1.399532873256113
ID527666,527666,26,1.4888429641723633,281.0478,240.48420000000002,0.0,1140.0,57,20.0,1,,74.70167427701675,77.0,0.0,191.0,49079.0,52.401904990016995,0.6319473441079475,1.104048131617479
ID515387,515387,26,0.884214460849762,356.3802,283.9452,0.0,140.0,7,20.0,1,,41.952815829528156,44.0,0.0,90.0,27563.0,27.041283289954194,0.8434902837480096,1.4197211250663109
ID517945,517945,26,0.9138956665992737,344.79060000000004,270.9069,0.0,340.0,17,20.0,1,,44.12937595129376,44.0,0.0,105.0,28993.0,27.386461935112845,0.7327552428958635,1.3628359001153458
ID522552,522552,26,1.2753657102584839,302.7783,247.72770000000003,0.0,760.0,38,20.0,1,,61.83561643835616,64.0,0.0,137.0,40626.0,36.29864789894633,0.7684744872713447,1.4805016546263923
ID516547,516547,26,0.8838729858398438,350.58540000000005,283.9452,0.0,200.0,10,20.0,1,,42.21917808219178,45.0,1.0,94.0,27738.0,25.07325968342947,0.835136301869459,1.5325618377705392
ID520270,520270,26,1.0481477975845337,327.4062,250.6251,0.0,540.0,27,20.0,1,,53.36529680365297,56.0,0.0,135.0,35061.0,34.43136352008619,0.6614538580761409,1.2340875547094763
ID523725,523725,26,1.3433685302734375,294.08610000000004,250.6251,0.0,840.0,42,20.0,1,,65.37595129375951,65.0,0.0,146.0,42952.0,38.550966819644515,0.7948241916589055,1.5019722378661304
ID515148,515148,26,0.8997132182121277,360.72630000000004,283.9452,0.0,100.0,5,20.0,1,,43.138508371385086,49.0,0.0,92.0,28342.0,26.428873592285733,0.8451457633505078,1.4952623716681832
ID519112,519112,26,0.9185110926628113,343.3419,270.9069,0.0,360.0,18,20.0,1,,43.80060882800609,44.0,0.0,100.0,28777.0,28.120463855236117,0.7472782941387316,1.3323181630020395
ID527175,527175,26,1.4730099439620972,281.0478,246.27900000000002,0.0,1120.0,56,20.0,1,,70.4337899543379,75.0,0.0,173.0,46275.0,52.45333829187529,0.6749579847761814,1.0822080053614385
ID525528,525528,26,1.2370522022247314,291.18870000000004,259.31730000000005,0.0,980.0,49,20.0,1,,59.797564687975644,69.0,0.0,131.0,39287.0,41.09447911304403,0.7530535999086622,1.2501459176279863
ID522325,522325,26,1.2423346042633057,312.91920000000005,244.83030000000002,0.0,680.0,34,20.0,1,,59.733637747336374,59.0,0.0,144.0,39245.0,36.115338327486526,0.7649505053362309,1.4336993118270924
ID517715,517715,26,0.9540457129478455,349.1367,275.25300000000004,0.0,300.0,15,20.0,1,,45.372907153729074,43.0,0.0,120.0,29810.0,29.493478964749308,0.7098495550060316,1.2773473554217896
ID524636,524636,26,1.4662251472473145,294.08610000000004,250.6251,0.0,860.0,43,20.0,1,,69.9041095890411,70.0,0.0,157.0,45927.0,43.06325039885866,0.7950542807631746,1.4379543245463584
ID526941,526941,26,1.514987826347351,281.0478,247.72770000000003,0.0,1100.0,55,20.0,1,,71.26331811263319,76.0,0.0,191.0,46820.0,54.87404432700961,0.7088468510868547,1.0774033899454913
ID518878,518878,26,0.8194800615310669,340.4445,265.1121,0.0,420.0,21,20.0,1,,42.16742770167428,46.0,0.0,93.0,27704.0,30.190845783703878,0.5949060606373909,1.0419457555250506
ID516316,516316,26,0.8624946475028992,350.58540000000005,283.9452,0.0,180.0,9,20.0,1,,42.727549467275495,46.0,0.0,88.0,28072.0,23.996958374163704,0.8450522646021369,1.6310102118313587
ID523484,523484,26,1.2198545932769775,296.9835,249.17640000000003,0.0,800.0,40,20.0,1,,63.16133942161339,64.0,1.0,137.0,41497.0,34.11250436864429,0.7347004446403025,1.5683880891852753
ID526697,526697,26,1.496224284172058,282.4965,252.0738,0.0,1080.0,54,20.0,1,,71.18569254185692,78.0,0.0,181.0,46769.0,53.33773182699098,0.7271241110280883,1.1237589547445916
ID520933,520933,26,1.0004689693450928,323.06010000000003,247.72770000000003,0.0,580.0,29,20.0,1,,51.86605783866058,55.0,0.0,122.0,34076.0,32.915686199785505,0.6682597892362347,1.2623854194091593
ID521184,521184,26,1.0087271928787231,321.6114,246.27900000000002,0.0,600.0,30,20.0,1,,51.987823439878234,56.0,0.0,128.0,34156.0,32.39462049277959,0.6957939733389865,1.316940972999632
ID517487,517487,26,0.8780704140663147,349.1367,276.7017,0.0,280.0,14,20.0,1,,42.602739726027394,43.0,0.0,110.0,27990.0,26.738039127522004,0.7264232597553847,1.340850731307414
ID520046,520046,26,0.9249240159988403,331.75230000000005,253.5225,0.0,500.0,25,20.0,1,,48.94368340943684,51.0,0.0,118.0,32156.0,32.351982737099235,0.5788854122792741,1.1093478278729365
ID522094,522094,26,1.249746322631836,310.02180000000004,244.83030000000002,0.0,700.0,35,20.0,1,,60.76255707762557,62.0,0.0,141.0,39921.0,35.33418331480945,0.772022225726476,1.4984132976029303
ID518637,518637,26,0.8756117224693298,341.89320000000004,266.56080000000003,0.0,400.0,20,20.0,1,,44.32420091324201,47.0,0.0,99.0,29121.0,30.768756554115118,0.6353571727725784,1.119350974985358
ID523245,523245,26,1.2762478590011597,299.8809,249.17640000000003,0.0,780.0,39,20.0,1,,63.31811263318112,62.0,0.0,134.0,41600.0,37.00516020500747,0.7460246011816931,1.4621719849824264
ID514924,514924,26,0.8195978999137878,382.45680000000004,283.9452,0.0,20.0,1,20.0,1,,38.817351598173516,40.0,0.0,92.0,25503.0,26.233243263493314,0.8015036028266439,1.3166618566722912
ID525305,525305,26,1.204605221748352,289.74,257.8686,0.0,960.0,48,20.0,1,,58.43683409436834,66.0,0.0,143.0,38393.0,40.20340107819791,0.7307789262798101,1.2274344173026104
ID524410,524410,26,1.3344522714614868,292.6374,254.9712,0.0,900.0,45,20.0,1,,59.267884322678846,59.0,0.0,143.0,38939.0,45.29636238893276,0.7605560058483248,1.1304918835927538
ID521854,521854,26,1.1989061832427979,315.8166,244.83030000000002,0.0,660.0,33,20.0,1,,57.77625570776256,59.0,0.0,142.0,37959.0,35.85825137184898,0.7718831576010887,1.4038049396117138
ID526452,526452,26,1.4172062873840332,283.9452,254.9712,0.0,1060.0,53,20.0,1,,67.20395738203958,75.0,0.0,164.0,44153.0,49.86956568766394,0.74521323584944,1.1508568823658454
ID516090,516090,26,0.8866136074066162,349.1367,281.0478,0.0,240.0,12,20.0,1,,42.2572298325723,43.0,0.0,91.0,27763.0,25.081559891337868,0.8137307757982886,1.5117653797641215
ID526217,526217,27,2.2018933296203613,144.87,246.27900000000002,0.0,1040.0,52,20.0,1,,98.78082191780823,108.0,0.0,238.0,64899.0,72.05801395780304,0.7666036886718418,1.189740141380111
ID519813,519813,27,1.284285306930542,189.77970000000002,250.6251,0.0,480.0,24,20.0,1,,63.22222222222222,68.0,1.0,131.0,41537.0,33.95956965678029,0.8241713665092056,1.6822458366988082
ID517250,517250,27,1.0625203847885132,186.88230000000001,265.1121,0.0,220.0,11,20.0,1,,50.627092846270926,50.0,0.0,133.0,33262.0,33.292349651932795,0.7680159614555905,1.3211514405941085
ID518400,518400,27,1.2362072467803955,189.77970000000002,254.9712,0.0,380.0,19,20.0,1,,54.24657534246575,56.0,0.0,148.0,35640.0,39.76014318343507,0.8001935041023079,1.2129145700665047
ID523016,523016,27,1.7033969163894653,160.8057,249.17640000000003,0.0,740.0,37,20.0,1,,85.15525114155251,91.0,0.0,179.0,55947.0,45.03752101709398,0.7995043589883204,1.6800990447674087
ID517012,517012,27,0.9422188401222229,189.77970000000002,263.6634,0.0,160.0,8,20.0,1,,45.74885844748859,48.0,0.0,113.0,30057.0,29.691183959971507,0.770362446561054,1.3409594857414842
ID515859,515859,27,0.682127833366394,197.0232,273.8043,0.0,0.0,0,20.0,1,,33.881278538812786,37.0,0.0,76.0,22260.0,20.04274166586993,0.7579625949433917,1.4577088857158274
ID514449,514449,27,0.9086959958076477,189.77970000000002,269.45820000000003,0.0,80.0,4,20.0,1,,46.77168949771689,51.0,0.0,94.0,30729.0,24.73252504000878,0.7839715730813676,1.6620993578704253
ID527903,527903,27,2.3347573280334473,136.17780000000002,247.72770000000003,0.0,1160.0,58,20.0,1,,108.95738203957382,111.0,0.0,253.0,71585.0,66.20941930972478,0.8393670934614756,1.50193245846092
ID519583,519583,27,1.2725722789764404,189.77970000000002,250.6251,0.0,460.0,23,20.0,1,,59.888888888888886,66.0,1.0,131.0,39347.0,35.379925945253206,0.8356141533628485,1.541145780438863
ID521629,521629,27,1.4052298069000244,173.84400000000002,239.0355,0.0,640.0,32,20.0,1,,77.35768645357686,81.0,0.0,155.0,50824.0,34.213572039652824,0.7303791107724025,1.9087195850032643
ID524186,524186,27,1.712058186531067,152.11350000000002,249.17640000000003,0.0,880.0,44,20.0,1,,77.22222222222223,74.0,0.0,221.0,50735.0,61.05809353319073,0.6573510123930241,1.003256285204425
ID520729,520729,27,1.355210304260254,185.4336,243.38160000000002,0.0,560.0,28,20.0,1,,66.82952815829528,70.0,0.0,167.0,43907.0,37.33959406977151,0.7876920848760358,1.577221041942037
ID525078,525078,27,1.5910154581069946,149.2161,249.17640000000003,0.0,940.0,47,20.0,1,,81.558599695586,88.0,0.0,202.0,53584.0,55.64694338229423,0.6017211198683773,1.101201502368004
ID518181,518181,27,1.2210551500320435,189.77970000000002,259.31730000000005,0.0,320.0,16,20.0,1,,54.80060882800609,57.0,0.0,145.0,36004.0,40.02649426981088,0.8285031293960917,1.2406985376956767
ID516772,516772,27,1.1532058715820312,191.22840000000002,260.766,0.0,260.0,13,20.0,1,,55.78538812785388,57.0,0.0,146.0,36651.0,33.01073226549678,0.8240196139856291,1.5268744984307152
ID522786,522786,27,1.6224440336227417,162.2544,247.72770000000003,0.0,720.0,36,20.0,1,,82.39421613394217,85.0,0.0,175.0,54133.0,41.27290380439832,0.8054295742851575,1.7811837191201765
ID519343,519343,27,1.3387455940246582,189.77970000000002,250.6251,0.0,440.0,22,20.0,1,,60.58904109589041,65.0,0.0,146.0,39807.0,38.90280730621781,0.8545610946451728,1.435307998318184
ID523951,523951,27,1.9109574556350708,155.01090000000002,250.6251,0.0,820.0,41,20.0,1,,87.558599695586,88.0,0.0,221.0,57526.0,58.09230976759072,0.7683242391792887,1.3097632273283426
ID525989,525989,27,2.0491676330566406,146.3187,249.17640000000003,0.0,1000.0,50,20.0,1,,91.43987823439878,92.0,0.0,243.0,60076.0,70.32771583536108,0.7355879775915999,1.1021155040916149
ID514217,514217,27,0.9147964715957642,191.22840000000002,273.8043,0.0,40.0,2,20.0,1,,48.91324200913242,53.0,0.0,98.0,32136.0,25.380160018262732,0.7477780272823932,1.6491057782782885
ID515624,515624,27,0.949440062046051,189.77970000000002,272.35560000000004,0.0,60.0,3,20.0,1,,48.41095890410959,52.0,0.0,103.0,31806.0,25.66574069792266,0.7858194390374069,1.6599885799741738
ID525752,525752,27,2.126347780227661,144.87,247.72770000000003,0.0,1020.0,51,20.0,1,,94.58599695585997,101.0,0.0,231.0,62143.0,71.84909014619011,0.744746795062928,1.1238589339060814
ID520498,520498,27,1.325641393661499,186.88230000000001,247.72770000000003,0.0,520.0,26,20.0,1,,63.23896499238965,70.0,0.0,147.0,41548.0,38.122625525741334,0.8025396894682747,1.4771126908339152
ID524861,524861,27,1.5767638683319092,150.6648,250.6251,0.0,920.0,46,20.0,1,,79.06240487062405,80.0,0.0,215.0,51944.0,56.86251124476859,0.5958196113965045,1.0382572591733228
ID527422,527422,27,2.242536783218384,134.72910000000002,247.72770000000003,0.0,1180.0,59,20.0,1,,105.41095890410959,110.0,0.0,235.0,69255.0,63.06593821268481,0.8505534132852931,1.5364586105940004
ID521404,521404,27,1.3985919952392578,176.7414,239.0355,0.0,620.0,31,20.0,1,,76.33181126331812,79.0,0.0,151.0,50150.0,34.66876504921242,0.7375101148087022,1.86912278295096
